user_id,segment,session_id,content_id,event_date,content_quality_score,completion_rate,is_skipped,watch_time_sec
USR_0057,casual,SES_USR_0057_03,B08RX8G496,2023-07-01,0.2802,0.4689,False,14.1
USR_0057,casual,SES_USR_0057_03,B07JF9B592,2023-07-01,0.4342,0.4989,False,15.0
USR_0057,casual,SES_USR_0057_04,B076B8G5D8,2023-06-13,0.5149,0.4944,False,14.8
USR_0057,casual,SES_USR_0057_04,B08YXJJW8H,2023-06-13,0.4435,0.5752,True,17.3
USR_0057,casual,SES_USR_0057_04,B07JB2Y4SR,2023-06-13,0.5675,0.537,True,16.1
USR_0057,casual,SES_USR_0057_04,B08JMC1988,2023-06-13,0.5029,0.6826,False,20.5
USR_0057,casual,SES_USR_0057_05,B08QJJCY2Q,2023-06-16,0.5636,0.6295,False,18.9
USR_0057,casual,SES_USR_0057_05,B0819ZZK5K,2023-06-16,0.5742,0.5115,False,15.3
USR_0057,casual,SES_USR_0057_05,B0B3X2BY3M,2023-06-16,0.4739,0.2736,False,8.2
USR_0057,casual,SES_USR_0057_05,B0819HZPXL,2023-06-16,0.5727,0.5598,False,16.8
USR_0057,casual,SES_USR_0057_05,B07SYYVP69,2023-06-16,0.4438,0.624,False,18.7
USR_0057,casual,SES_USR_0057_06,B0B2DD66GS,2023-07-31,0.5971,0.4941,True,14.8
USR_0057,casual,SES_USR_0057_06,B07GLS2563,2023-07-31,0.516,0.873,True,26.2
USR_0057,casual,SES_USR_0057_06,B082KVTRW8,2023-07-31,0.4679,0.5006,True,15.0
USR_0058,power,SES_USR_0058_00,B084872DQY,2023-03-14,0.556,0.8172,False,24.5
USR_0058,power,SES_USR_0058_00,B00P0R95EA,2023-03-14,0.4951,0.8874,False,26.6
USR_0058,power,SES_USR_0058_00,B08CGW4GYR,2023-03-14,0.3747,0.8585,False,25.8
USR_0058,power,SES_USR_0058_00,B09VT6JKRP,2023-03-14,0.4903,0.629,False,18.9
USR_0058,power,SES_USR_0058_01,B01MUAUOCX,2023-01-22,0.5849,0.6453,False,19.4
USR_0058,power,SES_USR_0058_01,B08C4Z69LN,2023-01-22,0.6017,0.4822,False,14.5
USR_0058,power,SES_USR_0058_01,B08Y7MXFMK,2023-01-22,0.515,0.7137,False,21.4
USR_0058,power,SES_USR_0058_01,B09H34V36W,2023-01-22,0.4201,0.6261,False,18.8
USR_0058,power,SES_USR_0058_01,B00H0B29DI,2023-01-22,0.4211,0.8684,False,26.1
USR_0058,power,SES_USR_0058_01,B0BMM7R92G,2023-01-22,0.5834,0.8343,True,25.0
USR_0058,power,SES_USR_0058_01,B01M4GGIVU,2023-01-22,0.5219,0.7978,False,23.9
USR_0058,power,SES_USR_0058_01,B016XVRKZM,2023-01-22,0.4544,0.8913,False,26.7
USR_0058,power,SES_USR_0058_01,B08VB34KJ1,2023-01-22,0.5365,0.8202,False,24.6
USR_0058,power,SES_USR_0058_02,B07PR1CL3S,2023-03-07,0.5653,0.5962,False,17.9
USR_0058,power,SES_USR_0058_02,B07T9FV9YP,2023-03-07,0.4759,0.902,False,27.1
USR_0058,power,SES_USR_0058_02,B08CF3D7QR,2023-03-07,0.5461,0.8453,False,25.4
USR_0058,power,SES_USR_0058_02,B0994GFWBH,2023-03-07,0.4676,0.7327,False,22.0
USR_0058,power,SES_USR_0058_02,B081NHWT6Z,2023-03-07,0.4442,0.69,False,20.7
USR_0058,power,SES_USR_0058_03,B08W56G1K9,2023-01-24,0.4961,0.8899,False,26.7
USR_0058,power,SES_USR_0058_03,B01CS4A5V4,2023-01-24,0.4925,0.8258,False,24.8
USR_0058,power,SES_USR_0058_03,B0085IATT6,2023-01-24,0.5057,1.0,False,30.0
USR_0058,power,SES_USR_0058_03,B00SMFPJG0,2023-01-24,0.4955,0.8523,True,25.6
USR_0058,power,SES_USR_0058_03,B01L6MT7E0,2023-01-24,0.4929,0.9131,False,27.4
USR_0058,power,SES_USR_0058_03,B01GGKZ0V6,2023-01-24,0.5342,0.649,True,19.5
USR_0058,power,SES_USR_0058_03,B09P564ZTJ,2023-01-24,0.4208,0.7283,False,21.8
USR_0058,power,SES_USR_0058_04,B01FSYQ2A4,2023-03-07,0.5583,0.8446,False,25.3
USR_0058,power,SES_USR_0058_04,B09JPC82QC,2023-03-07,0.5557,0.6254,False,18.8
USR_0058,power,SES_USR_0058_04,B09F6S8BT6,2023-03-07,0.5481,1.0,False,30.0
USR_0058,power,SES_USR_0058_04,B0BL3R4RGS,2023-03-07,0.3733,0.7243,False,21.7
USR_0058,power,SES_USR_0058_05,B01C8P29T4,2023-03-07,0.5304,0.8508,False,25.5
USR_0058,power,SES_USR_0058_05,B09L8DSSFH,2023-03-07,0.3737,0.509,False,15.3
USR_0058,power,SES_USR_0058_05,B096TWZRJC,2023-03-07,0.491,0.6767,False,20.3
USR_0058,power,SES_USR_0058_05,B08JD36C6H,2023-03-07,0.5031,0.999,False,30.0
USR_0058,power,SES_USR_0058_05,B09LQQYNZQ,2023-03-07,0.5835,0.6811,False,20.4
USR_0058,power,SES_USR_0058_05,B09FHHTL8L,2023-03-07,0.4901,0.7249,False,21.7
USR_0058,power,SES_USR_0058_05,B07RCGTZ4M,2023-03-07,0.4925,0.7627,False,22.9
USR_0058,power,SES_USR_0058_05,B07HZ2QCGR,2023-03-07,0.4492,0.6199,False,18.6
USR_0058,power,SES_USR_0058_06,B07LDN9Q2P,2023-01-22,0.5412,0.7527,False,22.6
USR_0058,power,SES_USR_0058_06,B0B8ZM9RVV,2023-01-22,0.5602,0.7961,False,23.9
USR_0058,power,SES_USR_0058_06,B009UORDX4,2023-01-22,0.5417,0.7954,False,23.9
USR_0058,power,SES_USR_0058_06,B07RZZ1QSW,2023-01-22,0.5676,0.9375,False,28.1
USR_0058,power,SES_USR_0058_06,B0B3N7LR6K,2023-01-22,0.5487,0.7598,False,22.8
USR_0058,power,SES_USR_0058_06,B06XMZV7RH,2023-01-22,0.4466,0.7515,False,22.5
USR_0058,power,SES_USR_0058_06,B01N1XVVLC,2023-01-22,0.4907,1.0,False,30.0
USR_0058,power,SES_USR_0058_07,B08D75R3Z1,2023-02-10,0.3861,0.6739,False,20.2
USR_0058,power,SES_USR_0058_07,B08X77LM8C,2023-02-10,0.4204,0.6769,False,20.3
USR_0058,power,SES_USR_0058_07,B085CZ3SR1,2023-02-10,0.5287,0.9914,False,29.7
USR_0058,power,SES_USR_0058_07,B09KGV7WSV,2023-02-10,0.5487,1.0,True,30.0
USR_0058,power,SES_USR_0058_07,B0B1NX6JTN,2023-02-10,0.5379,0.7839,False,23.5
USR_0058,power,SES_USR_0058_08,B0B86CDHL1,2023-02-21,0.5834,0.7884,False,23.7
USR_0058,power,SES_USR_0058_08,B07VX71FZP,2023-02-21,0.4797,0.609,False,18.3
USR_0058,power,SES_USR_0058_08,B00E3DVQFS,2023-02-21,0.5822,0.7403,True,22.2
USR_0058,power,SES_USR_0058_08,B09T3H12GV,2023-02-21,0.537,0.604,False,18.1
USR_0058,power,SES_USR_0058_08,B0798PJPCL,2023-02-21,0.5489,0.9061,False,27.2
USR_0058,power,SES_USR_0058_08,B07YZG8PPY,2023-02-21,0.542,1.0,False,30.0
USR_0058,power,SES_USR_0058_08,B0B59K1C8F,2023-02-21,0.3734,0.8041,False,24.1
USR_0058,power,SES_USR_0058_08,B07DWFX9YS,2023-02-21,0.5376,0.6543,False,19.6
USR_0058,power,SES_USR_0058_09,B097RN7BBK,2023-03-06,0.3274,0.7889,False,23.7
USR_0058,power,SES_USR_0058_09,B01EZ0X3L8,2023-03-06,0.5945,0.971,False,29.1
USR_0058,power,SES_USR_0058_09,B012ELCYUG,2023-03-06,0.5399,0.7298,False,21.9
USR_0058,power,SES_USR_0058_09,B07DL1KC3H,2023-03-06,0.4678,0.7399,False,22.2
USR_0058,power,SES_USR_0058_09,B09NL7LBWT,2023-03-06,0.4671,0.8448,False,25.3
USR_0058,power,SES_USR_0058_10,B09NY7W8YD,2023-02-04,0.4201,0.5495,False,16.5
USR_0058,power,SES_USR_0058_10,B07J2NGB69,2023-02-04,0.5644,0.7701,False,23.1
USR_0058,power,SES_USR_0058_10,B09LHXNZLR,2023-02-04,0.3971,0.7772,False,23.3
USR_0058,power,SES_USR_0058_11,B098LCVYPW,2023-01-19,0.5137,0.8205,False,24.6
USR_0058,power,SES_USR_0058_11,B07KY3FNQP,2023-01-19,0.5545,0.8518,False,25.6
USR_0058,power,SES_USR_0058_11,B09ZQK9X8G,2023-01-19,0.4936,0.8328,False,25.0
USR_0058,power,SES_USR_0058_11,B08SJVD8QD,2023-01-19,0.516,0.8285,False,24.9
USR_0058,power,SES_USR_0058_11,B06XFTHCNY,2023-01-19,0.5164,0.695,True,20.9
USR_0058,power,SES_USR_0058_11,B07VVXJ2P5,2023-01-19,0.3746,0.6138,False,18.4
USR_0058,power,SES_USR_0058_11,B07JF9B592,2023-01-19,0.4342,0.8333,False,25.0
USR_0058,power,SES_USR_0058_11,B07H3WDC4X,2023-01-19,0.4777,1.0,False,30.0
USR_0058,power,SES_USR_0058_12,B01MUAUOCX,2023-01-31,0.5849,0.4709,False,14.1
USR_0058,power,SES_USR_0058_12,B09LV13JFB,2023-01-31,0.3033,0.8019,False,24.1
USR_0058,power,SES_USR_0058_12,B07GLS2563,2023-01-31,0.516,0.7702,True,23.1
USR_0058,power,SES_USR_0058_13,B07WMS7TWB,2023-02-11,0.53,1.0,False,30.0
USR_0058,power,SES_USR_0058_13,B0BR4F878Q,2023-02-11,0.6911,0.8832,False,26.5
USR_0058,power,SES_USR_0058_13,B09G5TSGXV,2023-02-11,0.4687,0.823,True,24.7
USR_0058,power,SES_USR_0058_13,B08VGDBF3B,2023-02-11,0.4669,0.7747,False,23.2
USR_0058,power,SES_USR_0058_13,B07FL3WRX5,2023-02-11,0.4045,1.0,False,30.0
USR_0058,power,SES_USR_0058_13,B08SJVD8QD,2023-02-11,0.516,0.6309,False,18.9
USR_0058,power,SES_USR_0058_13,B084PJSSQ1,2023-02-11,0.5528,0.8051,False,24.2
USR_0058,power,SES_USR_0058_14,B09XBJ1CTN,2023-02-11,0.5143,0.8973,True,26.9
USR_0058,power,SES_USR_0058_14,B08HV83HL3,2023-02-11,0.6624,0.9365,False,28.1
USR_0058,power,SES_USR_0058_14,B0B6F7LX4C,2023-02-11,0.5364,0.9335,False,28.0
USR_0058,power,SES_USR_0058_14,B086GVRP63,2023-02-11,0.4904,0.9184,False,27.6
USR_0058,power,SES_USR_0058_14,B07GMFY9QM,2023-02-11,0.5388,0.5236,False,15.7
USR_0058,power,SES_USR_0058_14,B00E3DVQFS,2023-02-11,0.5822,0.795,True,23.9
USR_0058,power,SES_USR_0058_14,B06XR9PR5X,2023-02-11,0.5733,0.7915,False,23.7
USR_0058,power,SES_USR_0058_14,B082T6V3DT,2023-02-11,0.5424,0.926,False,27.8
USR_0058,power,SES_USR_0058_14,B0765B3TH7,2023-02-11,0.5929,0.8006,False,24.0
USR_0058,power,SES_USR_0058_15,B01M69WCZ6,2023-02-24,0.4695,0.7911,False,23.7
USR_0058,power,SES_USR_0058_15,B08Y5QJTVK,2023-02-24,0.5602,0.7862,False,23.6
USR_0058,power,SES_USR_0058_15,B08XXF5V6G,2023-02-24,0.5612,1.0,False,30.0
USR_0058,power,SES_USR_0058_15,B0BN6M3TCM,2023-02-24,0.6067,0.5228,False,15.7
USR_0058,power,SES_USR_0058_16,B09MT94QLL,2023-01-31,0.5143,0.9514,False,28.5
USR_0058,power,SES_USR_0058_16,B07222HQKP,2023-01-31,0.5465,0.7763,False,23.3
USR_0058,power,SES_USR_0058_16,B07JQKQ91F,2023-01-31,0.5087,0.9019,False,27.1
USR_0058,power,SES_USR_0058_16,B07S7DCJKS,2023-01-31,0.5437,0.9383,False,28.1
USR_0058,power,SES_USR_0058_17,B00F159RIK,2023-02-04,0.5171,0.7922,False,23.8
USR_0058,power,SES_USR_0058_17,B0B5ZF3NRK,2023-02-04,0.4901,0.6246,False,18.7
USR_0058,power,SES_USR_0058_17,B07VNFP3C2,2023-02-04,0.4657,0.7716,False,23.1
USR_0058,power,SES_USR_0058_17,B008QS9J6Y,2023-02-04,0.551,0.6895,False,20.7
USR_0058,power,SES_USR_0058_18,B07RCGTZ4M,2023-02-18,0.4925,0.6138,False,18.4
USR_0058,power,SES_USR_0058_18,B00K32PEW4,2023-02-18,0.5631,0.7965,False,23.9
USR_0058,power,SES_USR_0058_18,B0B7FJNSZR,2023-02-18,0.5604,0.8022,False,24.1
USR_0058,power,SES_USR_0058_18,B07JB2Y4SR,2023-02-18,0.5675,1.0,False,30.0
USR_0058,power,SES_USR_0058_18,B09W5XR9RT,2023-02-18,0.5601,0.7726,False,23.2
USR_0059,casual,SES_USR_0059_00,B00HVXS7WC,2023-05-24,0.5424,0.532,True,16.0
USR_0059,casual,SES_USR_0059_00,B08TTRVWKY,2023-05-24,0.5379,0.7615,True,22.8
USR_0059,casual,SES_USR_0059_00,B08J7VCT12,2023-05-24,0.4912,0.4646,False,13.9
USR_0059,casual,SES_USR_0059_00,B08LPJZSSW,2023-05-24,0.4583,0.3203,True,9.6
USR_0059,casual,SES_USR_0059_01,B08QX1CC14,2023-06-12,0.3273,0.8264,False,24.8
USR_0059,casual,SES_USR_0059_01,B08G8H8DPL,2023-06-12,0.4702,0.3798,True,11.4
USR_0059,casual,SES_USR_0059_01,B08FN6WGDQ,2023-06-12,0.4697,0.4382,True,13.1
USR_0059,casual,SES_USR_0059_01,B07LFQLKFZ,2023-06-12,0.5147,0.685,True,20.5
USR_0059,casual,SES_USR_0059_01,B0BGPN4GGH,2023-06-12,0.42,0.5083,False,15.2
USR_0059,casual,SES_USR_0059_01,B01LY9W8AF,2023-06-12,0.5184,0.5415,False,16.2
USR_0059,casual,SES_USR_0059_01,B01N4EV2TL,2023-06-12,0.5418,0.5781,False,17.3
USR_0059,casual,SES_USR_0059_01,B07WMS7TWB,2023-06-12,0.53,0.7087,True,21.3
USR_0059,casual,SES_USR_0059_01,B095XCRDQW,2023-06-12,0.5408,0.9431,True,28.3
USR_0059,casual,SES_USR_0059_02,B09WRMNJ9G,2023-04-19,0.5211,0.7087,False,21.3
USR_0059,casual,SES_USR_0059_02,B07CWNJLPC,2023-04-19,0.5405,0.5773,False,17.3
USR_0059,casual,SES_USR_0059_02,B00GGGOYEK,2023-04-19,0.4217,0.662,False,19.9
USR_0059,casual,SES_USR_0059_02,B0BCZCQTJX,2023-04-19,0.4667,0.5156,False,15.5
USR_0059,casual,SES_USR_0059_02,B01892MIPA,2023-04-19,0.5217,0.7329,False,22.0
USR_0059,casual,SES_USR_0059_02,B0BNV7JM5Y,2023-04-19,0.4901,0.7165,False,21.5
USR_0059,casual,SES_USR_0059_02,B00NNQMYNE,2023-04-19,0.5981,0.3797,False,11.4
USR_0059,casual,SES_USR_0059_02,B008LN8KDM,2023-04-19,0.5421,0.3674,True,11.0
USR_0059,casual,SES_USR_0059_03,B0117H7GZ6,2023-04-25,0.3299,0.4151,False,12.5
USR_0059,casual,SES_USR_0059_03,B078JDNZJ8,2023-04-25,0.545,0.5069,True,15.2
USR_0059,casual,SES_USR_0059_03,B08N6P8G5K,2023-04-25,0.5856,0.8372,False,25.1
USR_0059,casual,SES_USR_0059_03,B07JF9B592,2023-04-25,0.4342,0.5351,False,16.1
USR_0059,casual,SES_USR_0059_03,B071VMP1Z4,2023-04-25,0.4447,0.1595,True,4.8
USR_0059,casual,SES_USR_0059_03,B0B31FR4Y2,2023-04-25,0.3981,0.518,True,15.5
USR_0060,casual,SES_USR_0060_00,B09BCNQ9R2,2023-12-03,0.5168,0.5359,False,16.1
USR_0060,casual,SES_USR_0060_00,B0819HZPXL,2023-12-03,0.5727,0.3941,False,11.8
USR_0060,casual,SES_USR_0060_00,B00LY17RHI,2023-12-03,0.4934,0.6331,False,19.0
USR_0060,casual,SES_USR_0060_00,B00LHZW3XY,2023-12-03,0.5657,0.5903,False,17.7
USR_0060,casual,SES_USR_0060_00,B0B2931FCV,2023-12-03,0.3513,0.6821,False,20.5
USR_0060,casual,SES_USR_0060_00,B002PD61Y4,2023-12-03,0.4957,0.3195,False,9.6
USR_0060,casual,SES_USR_0060_00,B0B466C3G4,2023-12-03,0.4436,0.4245,False,12.7
USR_0060,casual,SES_USR_0060_01,B07XJYYH7L,2023-12-15,0.3102,0.3699,True,11.1
USR_0060,casual,SES_USR_0060_01,B0BN2576GQ,2023-12-15,0.3967,0.3607,False,10.8
USR_0060,casual,SES_USR_0060_01,B09QS8V5N8,2023-12-15,0.5257,0.6918,False,20.8
USR_0060,casual,SES_USR_0060_01,B09SJ1FTYV,2023-12-15,0.47,0.7809,True,23.4
USR_0060,casual,SES_USR_0060_01,B0972BQ2RS,2023-12-15,0.5196,0.5413,False,16.2
USR_0060,casual,SES_USR_0060_01,B08RZ12GKR,2023-12-15,0.3501,0.4014,True,12.0
USR_0060,casual,SES_USR_0060_01,B0B5B6PQCT,2023-12-15,0.4325,0.4889,False,14.7
USR_0060,casual,SES_USR_0060_02,B097R2V1W8,2023-11-09,0.5053,0.447,False,13.4
USR_0060,casual,SES_USR_0060_02,B07WHS7MZ1,2023-11-09,0.5426,0.5479,False,16.4
USR_0060,casual,SES_USR_0060_02,B0BNDRK886,2023-11-09,0.4442,0.4529,False,13.6
USR_0060,casual,SES_USR_0060_02,B07LDPLSZC,2023-11-09,0.5163,0.5205,False,15.6
USR_0060,casual,SES_USR_0060_02,B00N1U9AJS,2023-11-09,0.4537,0.4485,False,13.5
USR_0060,casual,SES_USR_0060_02,B08ZN4B121,2023-11-09,0.4303,0.4477,False,13.4
USR_0060,casual,SES_USR_0060_03,B09F6VHQXB,2023-12-05,0.4918,0.3911,True,11.7
USR_0060,casual,SES_USR_0060_03,B07VVXJ2P5,2023-12-05,0.3746,0.6608,True,19.8
USR_0060,casual,SES_USR_0060_03,B09RQRZW2X,2023-12-05,0.3968,0.7109,False,21.3
USR_0061,casual,SES_USR_0061_00,B09V12K8NT,2023-10-02,0.4586,0.4786,True,14.4
USR_0061,casual,SES_USR_0061_00,B09PLFJ7ZW,2023-10-02,0.4487,0.452,False,13.6
USR_0061,casual,SES_USR_0061_00,B09P1MFKG1,2023-10-02,0.6067,0.3657,True,11.0
USR_0061,casual,SES_USR_0061_00,B076B8G5D8,2023-10-02,0.5149,0.5353,True,16.1
USR_0061,casual,SES_USR_0061_00,B07K2HVKLL,2023-10-02,0.4936,0.3194,False,9.6
USR_0061,casual,SES_USR_0061_00,B0846D5CBP,2023-10-02,0.5874,0.7767,False,23.3
USR_0061,casual,SES_USR_0061_00,B07BRKK9JQ,2023-10-02,0.5558,0.651,False,19.5
USR_0061,casual,SES_USR_0061_00,B09BF8JBWX,2023-10-02,0.4217,0.356,False,10.7
USR_0061,casual,SES_USR_0061_00,B08T8KWNQ9,2023-10-02,0.3734,0.2941,False,8.8
USR_0061,casual,SES_USR_0061_01,B08498H13H,2023-08-18,0.537,0.4946,True,14.8
USR_0061,casual,SES_USR_0061_01,B07FJNNZCJ,2023-08-18,0.5408,0.3985,True,12.0
USR_0061,casual,SES_USR_0061_01,B01NBX5RSB,2023-08-18,0.5385,0.4926,False,14.8
USR_0061,casual,SES_USR_0061_01,B01DGVKBC6,2023-08-18,0.5657,0.5144,True,15.4
USR_0061,casual,SES_USR_0061_01,B00HVXS7WC,2023-08-18,0.5424,0.7692,False,23.1
USR_0061,casual,SES_USR_0061_02,B0B21XL94T,2023-08-19,0.5378,0.389,False,11.7
USR_0061,casual,SES_USR_0061_02,B0B56YRBNT,2023-08-19,0.4222,0.2759,False,8.3
USR_0061,casual,SES_USR_0061_02,B09BF8JBWX,2023-08-19,0.4217,0.6272,True,18.8
USR_0061,casual,SES_USR_0061_02,B08GJ57MKL,2023-08-19,0.5627,0.6876,True,20.6
USR_0061,casual,SES_USR_0061_02,B09XBJ1CTN,2023-08-19,0.5143,0.3524,False,10.6
USR_0061,casual,SES_USR_0061_02,B09ZPM4C2C,2023-08-19,0.4903,0.4708,False,14.1
USR_0061,casual,SES_USR_0061_02,B078KRFWQB,2023-08-19,0.4219,0.5041,False,15.1
USR_0061,casual,SES_USR_0061_03,B09NNZ1GF7,2023-08-25,0.5368,0.2071,True,6.2
USR_0061,casual,SES_USR_0061_03,B078JF6X9B,2023-08-25,0.5137,0.4173,False,12.5
USR_0061,casual,SES_USR_0061_03,B0BMM7R92G,2023-08-25,0.5834,0.4314,True,12.9
USR_0061,casual,SES_USR_0061_03,B08GSQXLJ2,2023-08-25,0.5001,0.5617,False,16.9
USR_0061,casual,SES_USR_0061_03,B015OW3M1W,2023-08-25,0.5101,0.577,True,17.3
USR_0061,casual,SES_USR_0061_04,B08FGNPQ9X,2023-09-19,0.4975,0.9467,False,28.4
USR_0061,casual,SES_USR_0061_04,B09XTQFFCG,2023-09-19,0.4435,0.5867,False,17.6
USR_0061,casual,SES_USR_0061_04,B09VKWGZD7,2023-09-19,0.5374,0.8817,True,26.5
USR_0061,casual,SES_USR_0061_04,B09BW2GP18,2023-09-19,0.4435,0.3669,True,11.0
USR_0061,casual,SES_USR_0061_04,B01LY9W8AF,2023-09-19,0.5184,0.4799,False,14.4
USR_0061,casual,SES_USR_0061_05,B01MY839VW,2023-08-24,0.5225,0.5639,False,16.9
USR_0061,casual,SES_USR_0061_05,B00P93X2H6,2023-08-24,0.4909,0.6259,False,18.8
USR_0061,casual,SES_USR_0061_05,B00RFWNJMC,2023-08-24,0.3976,0.5528,False,16.6
USR_0061,casual,SES_USR_0061_05,B07SPVMSC6,2023-08-24,0.4966,0.6677,False,20.0
USR_0061,casual,SES_USR_0061_06,B08WD18LJZ,2023-08-26,0.4675,0.5171,False,15.5
USR_0061,casual,SES_USR_0061_06,B0B84QN4CN,2023-08-26,0.3734,0.3195,True,9.6
USR_0061,casual,SES_USR_0061_06,B08J7VCT12,2023-08-26,0.4912,0.5439,False,16.3
USR_0062,churned,SES_USR_0062_00,B017PDR9N0,2023-07-19,0.508,0.0,True,0.0
USR_0062,churned,SES_USR_0062_00,B0B298D54H,2023-07-19,0.397,0.2651,True,8.0
USR_0062,churned,SES_USR_0062_00,B0798PJPCL,2023-07-19,0.5489,0.4295,True,12.9
USR_0062,churned,SES_USR_0062_00,B08K36NZSV,2023-07-19,0.5377,0.2151,True,6.5
USR_0062,churned,SES_USR_0062_00,B07YZG8PPY,2023-07-19,0.542,0.1062,False,3.2
USR_0062,churned,SES_USR_0062_00,B08KS2KQTK,2023-07-19,0.491,0.0,False,0.0
USR_0062,churned,SES_USR_0062_00,B09GYBZPHF,2023-07-19,0.4231,0.4756,True,14.3
USR_0062,churned,SES_USR_0062_00,B097R3XH9R,2023-07-19,0.4923,0.1204,True,3.6
USR_0062,churned,SES_USR_0062_00,B08VRMK55F,2023-07-19,0.3291,0.3819,True,11.5
USR_0063,casual,SES_USR_0063_00,B0B21XL94T,2023-03-15,0.5378,0.6524,False,19.6
USR_0063,casual,SES_USR_0063_00,B09QS8V5N8,2023-03-15,0.5257,0.6287,False,18.9
USR_0063,casual,SES_USR_0063_00,B09VGS66FV,2023-03-15,0.5604,0.6049,False,18.1
USR_0063,casual,SES_USR_0063_00,B0811VCGL5,2023-03-15,0.5395,0.3721,True,11.2
USR_0063,casual,SES_USR_0063_00,B097R25DP7,2023-03-15,0.5144,0.611,False,18.3
USR_0063,casual,SES_USR_0063_00,B06XMZV7RH,2023-03-15,0.4466,0.3877,False,11.6
USR_0063,casual,SES_USR_0063_00,B07DFYJRQV,2023-03-15,0.5277,0.5282,False,15.8
USR_0063,casual,SES_USR_0063_00,B00A0VCJPI,2023-03-15,0.6234,0.6094,True,18.3
USR_0063,casual,SES_USR_0063_00,B00H0B29DI,2023-03-15,0.4211,0.5531,False,16.6
USR_0063,casual,SES_USR_0063_01,B09DG9VNWB,2023-03-11,0.54,0.5729,True,17.2
USR_0063,casual,SES_USR_0063_01,B0B2DZ5S6R,2023-03-11,0.4667,0.5726,False,17.2
USR_0063,casual,SES_USR_0063_01,B07V82W5CN,2023-03-11,0.4717,0.4975,False,14.9
USR_0063,casual,SES_USR_0063_01,B08TV2P1N8,2023-03-11,0.5897,0.5305,True,15.9
USR_0063,casual,SES_USR_0063_01,B09YL9SN9B,2023-03-11,0.5374,0.3912,False,11.7
USR_0063,casual,SES_USR_0063_01,B0B9959XF3,2023-03-11,0.5378,0.3499,False,10.5
USR_0063,casual,SES_USR_0063_01,B0856HNMR7,2023-03-11,0.4903,0.6799,True,20.4
USR_0063,casual,SES_USR_0063_01,B08RP2L2NL,2023-03-11,0.3508,0.4012,False,12.0
USR_0063,casual,SES_USR_0063_01,B08XLR6DSB,2023-03-11,0.2584,0.3146,True,9.4
USR_0063,casual,SES_USR_0063_02,B088WCFPQF,2023-02-06,0.5841,0.3833,False,11.5
USR_0063,casual,SES_USR_0063_02,B08MXJYB2V,2023-02-06,0.4703,0.6928,True,20.8
USR_0063,casual,SES_USR_0063_02,B084DTMYWK,2023-02-06,0.5158,0.3637,True,10.9
USR_0063,casual,SES_USR_0063_02,B08HDCWDXD,2023-02-06,0.4672,0.5769,False,17.3
USR_0063,casual,SES_USR_0063_02,B09X79PP8F,2023-02-06,0.4434,0.5715,False,17.1
USR_0063,casual,SES_USR_0063_02,B09QGZFBPM,2023-02-06,0.5386,0.4784,False,14.4
USR_0063,casual,SES_USR_0063_02,B08HV25BBQ,2023-02-06,0.5317,0.5022,True,15.1
USR_0063,casual,SES_USR_0063_02,B09VGKFM7Y,2023-02-06,0.56,0.6906,False,20.7
USR_0063,casual,SES_USR_0063_03,B0BBLHTRM9,2023-03-29,0.2101,0.3739,True,11.2
USR_0063,casual,SES_USR_0063_03,B0B86CDHL1,2023-03-29,0.5834,0.8146,False,24.4
USR_0063,casual,SES_USR_0063_03,B09DDCQFMT,2023-03-29,0.3737,0.5209,False,15.6
USR_0063,casual,SES_USR_0063_03,B08M66K48D,2023-03-29,0.5399,0.4683,False,14.0
USR_0063,casual,SES_USR_0063_03,B07S7DCJKS,2023-03-29,0.5437,0.745,False,22.3
USR_0063,casual,SES_USR_0063_04,B083T5G5PM,2023-03-25,0.559,0.3551,False,10.7
USR_0063,casual,SES_USR_0063_04,B0BBLHTRM9,2023-03-25,0.2101,0.5378,False,16.1
USR_0063,casual,SES_USR_0063_04,B0B3G5XZN5,2023-03-25,0.5837,0.5978,True,17.9
USR_0063,casual,SES_USR_0063_04,B08YRMBK9R,2023-03-25,0.4451,0.7094,False,21.3
USR_0063,casual,SES_USR_0063_04,B08HF4W2CT,2023-03-25,0.4922,0.6943,False,20.8
USR_0063,casual,SES_USR_0063_04,B08RZ12GKR,2023-03-25,0.3501,0.5324,True,16.0
USR_0063,casual,SES_USR_0063_04,B07GLSKXS1,2023-03-25,0.4453,0.5004,False,15.0
USR_0063,casual,SES_USR_0063_05,B00LOD70SC,2023-03-29,0.5384,0.5528,False,16.6
USR_0063,casual,SES_USR_0063_05,B00LM4W1N2,2023-03-29,0.5407,0.4146,True,12.4
USR_0063,casual,SES_USR_0063_05,B01EJ5MM5M,2023-03-29,0.3352,0.435,True,13.0
USR_0063,casual,SES_USR_0063_06,B07924P3C5,2023-02-14,0.5148,0.5997,True,18.0
USR_0063,casual,SES_USR_0063_06,B085CZ3SR1,2023-02-14,0.5287,0.6474,False,19.4
USR_0063,casual,SES_USR_0063_06,B08FN6WGDQ,2023-02-14,0.4697,0.4829,True,14.5
USR_0064,casual,SES_USR_0064_00,B0BFBNXS94,2023-09-24,0.07,0.1508,True,4.5
USR_0064,casual,SES_USR_0064_00,B00GG59HU2,2023-09-24,0.591,0.3221,False,9.7
USR_0064,casual,SES_USR_0064_00,B09T39K9YL,2023-09-24,0.4615,0.4749,False,14.2
